stations_id,stationsname,bundesland,mess_datum,mess_datum_beginn,mess_datum_ende,bedeckungsgrad,lufttemperatur,lufttemperatur_max,lufttemperatur_min,windstaerke,sonnenscheindauer,windspitze,lufttemperatur_absmax,lufttemperatur_absmin,niederschlagshoehe,niederschlagshoehe_max,schneehoehe_neu,schneehoehe,sturm_6bft,sturm_8bft,gewitter,glatteis,graupel,hagel,nebel,tau,stationshoehe,geobreite,geolaenge
1684,Goerlitz,Sachsen,1996-01-15,19960101,19961231,5.62,6.76,10.36,3.39,2.67,1529.2,23.1,30.2,-22,580.5,55.6,81,232,42,0,27,59,31,0,52,154,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1997-01-15,19970101,19971231,5.37,8.44,12.3,4.62,2.66,1839.3,34.5,30.9,-17.8,741.6,42.6,33,244,58,2,32,65,33,1,39,173,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1998-01-15,19980101,19981231,5.77,9,12.74,5.41,2.96,1609.8,28.3,34.2,-17.5,640.8,27,49,241,79,3,25,24,24,0,38,154,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1999-01-15,19990101,19991231,5.62,9.29,13.12,5.5,2.85,1718.7,26,31.6,-17.7,505.4,31.6,83,346,70,1,26,39,35,0,29,176,238,51.1622,14.9506
1684,Goerlitz,Sachsen,2000-01-15,20000101,20001231,5.62,10.08,13.81,6.39,2.86,1701.2,29,35,-12.6,671.9,27.2,49,109,74,0,32,19,28,2,35,194,238,51.1622,14.9506
1684,Goerlitz,Sachsen,2001-01-15,20010101,20011231,5.99,8.63,12.23,4.93,NA,1456.8,24,31.9,-14.8,778,40.3,112,391,54,0,25,42,30,0,49,173,238,51.1622,14.9506
1684,Goerlitz,Sachsen,2002-01-15,20020101,20021231,5.59,9.36,13.24,5.37,2.87,1682.8,31,32.1,-17.6,737.8,73.7,46,760,67,5,35,45,30,2,37,193,238,51.1622,14.9506
1684,Goerlitz,Sachsen,2003-01-15,20030101,20031231,5.08,9.07,13.44,4.33,2.62,2077.5,26.3,35.2,-18.2,405.6,22.9,35,283,53,0,27,59,21,1,38,170,238,51.1622,14.9506
1684,Goerlitz,Sachsen,2004-01-15,20040101,20041231,5.85,8.82,12.67,4.76,2.76,1683,28.7,30.5,-16.2,632,22.8,101,385,50,1,25,48,29,0,32,186,238,51.1622,14.9506
1684,Goerlitz,Sachsen,2005-01-15,20050101,20051231,5.56,8.75,12.73,4.53,2.69,1977.9,27.8,34,-12.7,656.2,32.6,131,743,50,1,32,57,40,1,31,159,238,51.1622,14.9506
1684,Goerlitz,Sachsen,2006-01-15,20060101,20061231,5.59,9.48,13.38,5.32,2.66,1996.43,23.8,35.3,-20.9,517.7,39.5,101,774,61,0,22,74,29,2,40,182,238,51.1622,14.9506
1684,Goerlitz,Sachsen,2007-01-15,20070101,20071231,5.69,9.93,14.05,5.54,2.86,1808.3,34.3,35.9,-12.4,574,52.7,51,122,67,3,31,13,24,1,34,172,238,51.1622,14.9506
1684,Goerlitz,Sachsen,2008-01-15,20080101,20081231,5.9,9.62,13.6,5.43,2.77,1739.6,26.8,31.9,-10,663.4,31.3,36,71,62,0,30,21,19,0,30,204,238,51.1622,14.9506
1684,Goerlitz,Sachsen,2009-01-15,20090101,20091231,5.82,9.13,13.02,5.01,2.67,1745.1,26.8,31.6,-22.1,678.1,28.8,129,526,41,0,33,51,25,0,49,187,238,51.1622,14.9506
1684,Goerlitz,Sachsen,2010-01-15,20100101,20101231,5.95,7.74,11.59,3.43,2.62,1705.4,25.2,34.4,-20.6,923.3,65.8,193,1459,30,0,28,87,39,0,49,176,238,51.1622,14.9506
1684,Goerlitz,Sachsen,2011-01-15,20110101,20111231,5.16,9.62,13.96,5.09,2.71,2162.5,24.2,30.7,-17.2,617.9,62.4,22,282,43,1,30,45,19,0,39,196,238,51.1622,14.9506
1684,Goerlitz,Sachsen,2012-01-15,20120101,20121231,5.59,9.12,13.22,4.75,2.67,1902.7,NA,35.3,-22.1,802.5,48,91,307,49,1,41,44,22,0,39,202,238,51.1622,14.9506
1684,Goerlitz,Sachsen,2013-01-15,20130101,20131231,5.99,8.71,12.41,4.81,2.62,1588.7,23.8,35.9,-18.5,699.3,51,NA,NA,30,0,27,67,42,0,41,182,238,51.1622,14.9506
1684,Goerlitz,Sachsen,2014-01-15,20140101,20141231,5.74,10.36,14.51,6.13,2.63,1764.1,23,32.9,-16.4,672.8,52.6,19,76,42,0,29,18,12,2,51,238,238,51.1622,14.9506
1684,Goerlitz,Sachsen,2015-01-15,20150101,20151231,5.54,10.32,14.74,5.57,2.68,2008.5,26.1,37.9,-9.4,515.7,24.4,27,54,43,0,30,27,24,0,28,182,238,51.1622,14.9506
1684,Goerlitz,Sachsen,2016-01-15,20160101,20161231,5.89,9.56,13.61,5.29,2.57,1745.7,24.1,32.5,-12.7,692.5,41.6,41,107,31,0,25,35,26,0,48,216,238,51.1622,14.9506
1684,Goerlitz,Sachsen,2017-01-15,20170101,20171231,NA,9.57,13.54,5.5,2.71,1683.75,NA,33.5,-14.2,683.4,27.6,61,477,40,0,29,51,32,2,29,181,238,51.1622,14.9506
1684,Goerlitz,Sachsen,2018-01-15,20180101,20181231,5.39,10.69,15.28,5.93,2.68,2145.94,30.3,35.1,-15.3,392,33.4,26,37,38,0,25,17,25,0,28,165,238,51.1622,14.9506
1975,Hamburg-Fuhlsbuettel,Hamburg,1946-01-15,19460101,19461231,5.67,8.58,12.38,4.87,3.2,NA,NA,35.1,-13.2,721.8,29.8,NA,NA,19,7,19,1,7,0,57,37,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1947-01-15,19470101,19471231,5.04,8.21,12.48,3.57,2.57,2040.7,NA,34.5,-19,636.2,25.3,NA,350,22,10,18,6,13,1,67,105,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1948-01-15,19480101,19481231,5.41,9.28,13.26,5.37,2.88,1823.9,NA,33.9,-14.8,774.1,63.4,NA,44,97,47,24,2,5,1,48,134,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1949-01-15,19490101,19491231,5.49,9.35,13.5,5.42,2.88,1925.9,NA,30.1,-11.7,742.9,26.9,NA,22,113,82,23,3,15,1,69,181,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1950-01-15,19500101,19501231,5.72,8.71,12.43,5.02,2.92,1738.3,NA,29.7,-10.3,857.6,28.4,NA,34,144,87,33,4,22,2,47,132,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1951-01-15,19510101,19511231,5.62,8.82,12.78,5.02,2.94,1776.5,NA,30.8,-10.6,840.1,53.5,NA,48,138,54,21,3,9,2,46,132,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1953-01-15,19530101,19531231,5.68,9.26,13.53,5.33,2.75,1644.5,NA,31.8,-18.1,599.4,32,NA,90,160,81,33,14,11,2,71,145,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1954-01-15,19540101,19541231,5.69,7.89,11.86,4.22,2.99,1466.8,NA,31.6,-18,889.6,42.5,NA,138,142,38,22,2,13,3,38,139,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1955-01-15,19550101,19551231,5.58,7.83,11.98,3.81,2.93,1667,NA,29.3,-17.2,648.1,29,NA,442,44,4,22,9,28,5,69,128,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1956-01-15,19560101,19561231,5.66,7.32,11.21,3.43,3.12,1585.6,NA,28.7,-22.4,661.7,20.3,NA,436,69,15,20,4,14,1,36,140,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1957-01-15,19570101,19571231,5.7,8.89,12.66,5.1,2.98,1605.9,NA,34.5,-13.8,740.4,28,NA,55,45,2,23,4,14,0,36,155,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1958-01-15,19580101,19581231,5.88,8.29,11.87,4.79,2.96,1480.8,NA,27.5,-14.2,811.3,28.9,NA,225,34,3,29,8,17,5,55,168,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1959-01-15,19590101,19591231,5.06,9.29,13.81,4.64,2.91,1980.2,NA,34.4,-17.3,392.3,19.8,NA,216,27,0,20,3,17,0,43,151,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1960-01-15,19600101,19601231,6.04,8.58,12.3,5.07,3.02,1457.6,NA,29.7,-13.3,908.7,55.2,44,167,24,3,26,4,9,1,42,121,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1961-01-15,19610101,19611231,5.66,9.06,13.05,5.21,2.98,1503.3,NA,32,-14.8,883.7,37.8,16,57,33,2,22,9,13,0,45,153,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1962-01-15,19620101,19621231,5.93,7.39,11.13,3.88,2.84,1297.5,NA,27.2,-13,721.8,31.6,27,54,24,7,21,8,14,2,51,111,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1963-01-15,19630101,19631231,5.65,7.43,11.42,3.39,2.57,1446.5,NA,34.8,-18.7,695.9,36.1,50,779,18,1,24,5,12,9,50,124,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1964-01-15,19640101,19641231,5.53,8.19,12.05,4.39,2.71,1566.3,NA,32.5,-16.3,597.8,15.4,28,109,20,0,25,5,16,5,56,122,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1965-01-15,19650101,19651231,5.72,7.79,11.54,4.14,2.65,1464.2,NA,25.8,-15.4,880.8,60.3,48,230,24,6,13,1,19,4,55,132,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1966-01-15,19660101,19661231,6.12,8.54,12.12,5.09,3.02,1387.3,NA,32.3,-16.8,863.9,37.1,79,415,40,1,33,7,18,1,47,121,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1967-01-15,19670101,19671231,5.76,9.41,13.07,5.7,3.27,1515,NA,29.9,-14.2,814.3,34.9,20,61,46,2,32,4,21,1,47,132,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1968-01-15,19680101,19681231,5.48,8.85,12.46,5.17,2.97,1618.5,NA,32.7,-17.9,759.4,30.1,45,159,13,1,34,4,14,2,48,71,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1969-01-15,19690101,19691231,5.5,8.15,11.87,4.41,2.91,1530.3,NA,33.2,-15,696.2,59.9,78,563,29,1,24,14,24,0,70,18,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1970-01-15,19700101,19701231,5.65,7.95,11.41,4.34,2.93,1569.4,NA,29.6,-16.3,888.2,33.8,NA,NA,36,2,18,9,16,1,64,44,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1971-01-15,19710101,19711231,5.55,9,12.82,5.08,2.92,1601.8,24.9,31.2,-18.6,542,33.3,16,120,24,0,26,0,9,1,53,38,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1972-01-15,19720101,19721231,5.48,8.37,12.17,4.65,2.89,1647.7,31.1,30.5,-14.8,647.2,26,8,32,24,1,37,4,8,2,53,69,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1973-01-15,19730101,19731231,5.44,8.8,12.64,4.88,2.85,1730.2,29.1,32.7,-13.8,811,46.8,33,95,32,1,30,10,23,6,61,67,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1974-01-15,19740101,19741231,5.67,9.24,12.9,5.6,2.95,1619.5,25,31.5,-5.4,872.2,37.6,7,12,30,1,27,1,11,1,41,65,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1975-01-15,19750101,19751231,5.3,9.55,13.56,5.53,2.81,1858.8,21.8,33.8,-9.4,602.4,52.9,20,34,31,0,25,1,13,0,58,75,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1976-01-15,19760101,19761231,5.31,8.81,12.83,4.85,2.88,1878.9,32.1,33,-11.1,540.2,19.7,42,146,24,2,16,2,18,0,44,62,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1977-01-15,19770101,19771231,5.77,9.02,12.63,5.44,2.76,1450.9,NA,28.7,-7.8,786.5,23.3,23,59,24,1,25,1,24,4,67,119,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1978-01-15,19780101,19781231,5.91,8.32,11.82,4.83,2.92,1416,26.3,30.6,-18.5,777.5,32.6,69,153,38,0,28,8,23,2,63,86,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1979-01-15,19790101,19791231,5.73,7.74,11.32,4.05,2.74,1493.8,22.5,30.8,-20.8,731.5,22,94,1842,19,0,23,9,32,5,58,89,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1980-01-15,19800101,19801231,5.43,7.94,11.81,4.19,2.86,1635.7,26,28.6,-17.2,988.4,59.2,64,230,29,0,29,4,21,6,56,88,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1981-01-15,19810101,19811231,5.62,8.39,12.08,4.59,2.78,1475.8,26.1,29.7,-17.4,940.8,25.4,76,461,31,1,24,5,28,3,59,107,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1982-01-15,19820101,19821231,4.92,9.18,13.18,5.06,2.58,1713,25,32.3,-19.1,700.8,34.1,5,95,23,0,27,1,19,3,82,161,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1983-01-15,19830101,19831231,5.19,9.65,13.55,5.45,2.77,1606.9,30,32.6,-14.3,809.7,32.4,24,156,20,2,23,3,23,2,33,111,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1984-01-15,19840101,19841231,5.39,8.61,12.04,5.14,2.8,1414.4,30,30.2,-8.4,780.8,25.9,17,34,18,2,24,6,26,3,39,133,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1985-01-15,19850101,19851231,5.59,7.9,11.43,4.2,2.56,1429.4,28.8,30.7,-18.3,750.4,25.9,63,385,9,0,21,2,22,0,53,113,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1986-01-15,19860101,19861231,5.23,8.35,12.17,4.28,2.79,1667.3,30.5,32.5,-18.4,780.1,26.9,48,232,26,0,15,16,27,1,41,151,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1987-01-15,19870101,19871231,5.56,7.83,11.25,4.3,2.64,1414.2,24.8,30.3,-17.5,831.2,23.5,42,245,13,1,21,21,15,0,60,125,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1988-01-15,19880101,19881231,5.59,9.63,13.05,5.98,2.73,1426,25.8,28.4,-11,840.7,26.9,42,62,29,0,26,13,26,3,41,132,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1989-01-15,19890101,19891231,5.09,10.21,13.98,6.12,2.46,1751.4,27.3,32.7,-8,668,66,5,5,17,0,19,9,16,1,54,178,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1990-01-15,19900101,19901231,5.39,10.33,13.88,6.48,2.58,1580.6,39.1,33.5,-5.1,903.9,29.9,3,3,23,3,30,6,26,0,51,163,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1991-01-15,19910101,19911231,5.15,9.02,12.55,5.07,2.47,1670.3,27.7,30.5,-11.9,749.6,35.9,20,101,21,0,18,10,14,1,50,174,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1992-01-15,19920101,19921231,5.24,10.13,13.8,6.06,2.59,1676.6,32.9,37.3,-9.1,787.2,26.4,7,7,27,0,21,12,25,1,40,153,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1993-01-15,19930101,19931231,5.54,8.8,12.28,5.16,2.56,1470.5,34,28.3,-12.8,1000.5,37.1,8,36,21,1,27,22,22,0,34,158,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1994-01-15,19940101,19941231,5.47,10.01,13.56,6.44,2.73,1667.1,29.8,35,-11,998.9,68.2,16,44,30,1,33,8,26,0,50,162,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1995-01-15,19950101,19951231,5.28,9.43,13.23,5.41,2.73,1773,31.9,32.2,-13.9,785,44.3,32,84,33,2,26,13,38,2,54,166,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1996-01-15,19960101,19961231,5.33,7.55,11.39,3.75,2.58,1483.9,21.6,33.3,-14.1,491.1,27.7,26,114,11,0,13,19,20,1,59,125,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1997-01-15,19970101,19971231,5.35,9.34,13.3,5.41,2.51,1620.5,24.7,32.9,-19.3,736.8,53.6,1,31,23,0,34,7,22,3,57,143,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1998-01-15,19980101,19981231,5.85,9.42,12.92,6.07,2.74,1286.3,25.2,30.1,-11.3,999.3,40.6,15,26,27,0,32,7,18,0,30,91,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,1999-01-15,19990101,19991231,5.29,10.28,14.33,6.23,2.74,1663,30,34.2,-11.1,643.5,26.7,31,68,33,0,34,11,20,4,46,138,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,2000-01-15,20000101,20001231,5.63,10.29,13.9,6.72,2.94,1419.6,25,34.6,-10.5,678.6,35.8,15,28,45,0,23,11,21,1,36,169,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,2001-01-15,20010101,20011231,5.67,9.21,12.92,5.36,2.74,1408.4,22.3,32.5,-10.3,879.7,30.6,30,35,33,0,31,23,19,0,44,160,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,2002-01-15,20020101,20021231,5.63,9.83,13.48,6.1,2.8,1471.6,31,33.6,-10.8,979.9,45.7,15,20,45,2,32,18,20,0,32,131,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,2003-01-15,20030101,20031231,4.94,9.53,14.04,4.79,2.65,1925.2,25.7,34.4,-16.1,566.4,23.4,23,122,24,0,21,10,18,0,38,137,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,2004-01-15,20040101,20041231,5.57,9.49,13.26,5.65,2.75,1560.6,27.4,30.3,-8.1,815,38.6,28,51,29,0,20,12,21,4,30,134,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,2005-01-15,20050101,20051231,5.17,9.58,13.54,5.4,2.71,1804.7,27.3,33.5,-13.3,700.1,36.6,45,135,22,0,28,20,24,2,43,150,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,2006-01-15,20060101,20061231,5.38,10.27,14.08,6.17,2.75,1662.7,23.4,36.9,-15.3,642.5,35.4,46,220,30,0,32,16,25,0,23,150,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,2007-01-15,20070101,20071231,5.42,10.36,14.08,6.45,2.84,1534.7,29.1,33.3,-8.4,1071.8,43.4,9,20,42,0,24,14,17,1,24,193,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,2008-01-15,20080101,20081231,5.4,10.22,14.08,6.12,2.83,1619.5,26.9,32.4,-8.9,802.2,37.8,8,8,38,1,25,12,19,0,27,189,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,2009-01-15,20090101,20091231,5.29,9.78,13.69,5.57,2.7,1739.7,25.2,34.2,-12.5,752.1,35.4,16,54,27,0,17,14,9,2,23,193,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,2010-01-15,20100101,20101231,5.77,8.18,11.88,4.09,2.67,1523,21.6,34.6,-16.5,716.4,36,124,1189,28,0,13,23,29,0,30,161,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,2011-01-15,20110101,20111231,5.39,10.01,13.91,5.95,2.81,1616,22.6,29.7,-9,715.8,30.4,7,49,30,0,22,11,19,1,37,181,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,2012-01-15,20120101,20121231,5.59,9.33,13.13,5.25,2.75,1493.7,29.3,34.4,-17.7,731.7,24.5,19,80,34,0,29,15,17,1,29,182,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,2013-01-15,20130101,20131231,5.62,9.14,12.85,5.09,2.74,1566.3,33.4,34.3,-12.4,729.8,47.1,55,305,32,1,15,9,11,1,32,172,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,2014-01-15,20140101,20141231,5.44,10.8,14.83,6.62,2.85,1675.1,24.7,31.6,-12.5,681.2,36.1,3,6,34,0,29,15,8,0,42,221,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,2015-01-15,20150101,20151231,5.44,10.09,14,5.93,2.93,1648.3,NA,36.4,-6.4,793.4,33.5,4,4,60,1,26,7,13,0,29,181,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,2016-01-15,20160101,20161231,5.52,9.91,13.75,5.89,2.75,1525.7,28.6,31.9,-8.8,738.7,35.9,13,22,34,0,36,31,25,1,40,162,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,2017-01-15,20170101,20171231,5.87,9.86,13.48,6.15,2.85,1482.13,28.3,29.1,-11.3,989.9,37.1,5,6,44,2,26,13,20,1,22,186,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,2018-01-15,20180101,20181231,NA,10.67,15.01,6.11,NA,1956.24,NA,35.5,-13.1,518.7,22.2,22,51,43,0,11,16,13,0,24,138,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,2019-01-15,20190101,20191231,5.39,10.64,14.7,6.39,2.89,1700.47,27.4,35.3,-7.5,752.5,39.4,5,26,43,0,21,8,9,0,18,183,14,53.6332,9.9881
1975,Hamburg-Fuhlsbuettel,Hamburg,2020-01-15,20200101,20201231,5.36,10.81,15,6.28,2.87,1847.76,29.2,33.3,-5.1,668,29.5,2,2,38,1,14,2,10,1,20,167,14,53.6332,9.9881
2014,Hannover,Niedersachsen,1947-01-15,19470101,19471231,5.11,8.45,12.97,3.51,2.25,1964.8,NA,33,-17.2,654.8,38.1,NA,381,4,4,28,6,2,0,85,125,59,52.4644,9.6779
2014,Hannover,Niedersachsen,1948-01-15,19480101,19481231,5.56,9.65,13.63,5.47,2.3,1818.9,NA,32.1,-11.4,632.3,29.8,NA,16,10,2,29,0,2,2,60,101,59,52.4644,9.6779
2014,Hannover,Niedersachsen,1949-01-15,19490101,19491231,5.06,9.56,14.1,5.08,2.05,1831.3,NA,31.4,-16.8,547.8,33.6,NA,71,13,1,25,0,15,1,79,125,59,52.4644,9.6779
2014,Hannover,Niedersachsen,1950-01-15,19500101,19501231,5.57,9.03,12.95,5.14,2.13,1580.2,NA,29.6,-14.1,676.7,45,NA,30,3,0,33,6,6,0,56,162,59,52.4644,9.6779
2014,Hannover,Niedersachsen,1951-01-15,19510101,19511231,5.4,9.13,13.25,5.03,2.26,1703.9,NA,32,-6.3,664.3,29,NA,40,4,4,17,8,22,10,38,122,59,52.4644,9.6779
2014,Hannover,Niedersachsen,1952-01-15,19520101,19521231,5.73,8.32,12.09,4.45,2.31,1571,NA,34.3,-13.5,696,34.1,NA,206,9,0,25,3,19,3,76,70,59,52.4644,9.6779
2014,Hannover,Niedersachsen,1953-01-15,19530101,19531231,5.37,9.56,13.72,5.46,2.21,1679.9,NA,32.9,-21.2,486.7,35.7,NA,89,98,15,14,4,23,4,96,96,59,52.4644,9.6779
2014,Hannover,Niedersachsen,1954-01-15,19540101,19541231,5.47,8.28,12.09,4.38,2.63,1546.7,NA,32.1,-17.5,753.2,64,NA,77,104,21,13,13,24,4,43,79,59,52.4644,9.6779
2014,Hannover,Niedersachsen,1955-01-15,19550101,19551231,5.26,8.02,12.02,3.93,2.27,1669.3,NA,28.8,-15.7,631.6,25.8,NA,152,43,1,29,8,17,0,65,160,59,52.4644,9.6779
2014,Hannover,Niedersachsen,1956-01-15,19560101,19561231,5.58,7.3,11.11,3.25,2.28,1480.5,NA,28.7,-24.3,739,58.7,NA,372,55,10,26,3,21,1,50,156,59,52.4644,9.6779
2014,Hannover,Niedersachsen,1957-01-15,19570101,19571231,5.59,9.12,13.1,4.9,2.71,1595,NA,33.8,-20.9,769.9,31.9,NA,116,32,2,22,2,11,1,66,136,59,52.4644,9.6779
2014,Hannover,Niedersachsen,1958-01-15,19580101,19581231,5.89,8.66,12.42,5,2.83,1441.4,NA,27.4,-14.8,755.1,38,NA,79,47,6,29,9,17,0,65,136,59,52.4644,9.6779
2014,Hannover,Niedersachsen,1959-01-15,19590101,19591231,4.87,9.64,14.43,4.42,2.74,1971.6,NA,35,-16.5,337.4,15.4,NA,156,32,0,20,2,10,2,71,130,59,52.4644,9.6779
2014,Hannover,Niedersachsen,1960-01-15,19600101,19601231,6.01,8.89,12.56,5.14,2.85,1403.2,NA,30.4,-15.2,815.1,40.9,48,179,30,2,26,1,14,2,61,130,59,52.4644,9.6779
2014,Hannover,Niedersachsen,1961-01-15,19610101,19611231,5.61,9.38,13.4,5.3,2.83,1368.5,NA,32.4,-15.9,815.1,22.4,11,45,45,1,25,7,12,2,55,165,59,52.4644,9.6779
2014,Hannover,Niedersachsen,1962-01-15,19620101,19621231,5.84,7.51,11.3,3.61,3.03,1351.9,NA,26.6,-20.6,581.2,28.2,45,177,50,5,19,4,26,1,65,130,59,52.4644,9.6779
2014,Hannover,Niedersachsen,1963-01-15,19630101,19631231,5.53,7.41,11.64,2.81,2.67,1573.8,NA,34.9,-22,466.8,23.9,44,768,54,3,18,3,7,0,94,115,59,52.4644,9.6779
2014,Hannover,Niedersachsen,1964-01-15,19640101,19641231,5.43,8.53,12.66,4.06,2.89,1632.9,NA,33.2,-14,483.4,22.9,26,67,50,0,13,5,8,3,74,122,59,52.4644,9.6779
2014,Hannover,Niedersachsen,1965-01-15,19650101,19651231,5.65,8.04,11.82,4.04,2.88,1387.4,NA,26.5,-17.1,761.1,27.1,39,130,44,3,22,7,13,3,52,132,59,52.4644,9.6779
2014,Hannover,Niedersachsen,1966-01-15,19660101,19661231,5.98,8.9,12.69,5.11,2.92,1353.5,NA,32.3,-13.4,737.1,29.1,46,330,34,0,27,7,13,4,48,160,59,52.4644,9.6779
2014,Hannover,Niedersachsen,1967-01-15,19670101,19671231,5.53,9.62,13.62,5.58,3.07,1580.9,NA,30.5,-10.4,793.5,37.4,12,21,56,1,40,5,16,4,68,172,59,52.4644,9.6779
2014,Hannover,Niedersachsen,1968-01-15,19680101,19681231,5.47,8.73,12.9,4.68,2.9,1545.7,NA,29.9,-19.6,603.6,23,39,174,20,2,32,3,12,2,70,146,59,52.4644,9.6779
2014,Hannover,Niedersachsen,1969-01-15,19690101,19691231,5.54,8.27,12.5,4.18,2.89,1451.4,NA,33,-19,599,52.5,72,378,32,0,30,9,18,4,100,154,59,52.4644,9.6779
2014,Hannover,Niedersachsen,1970-01-15,19700101,19701231,5.7,8.21,12.26,4.21,2.97,1436.5,NA,30.6,-15.9,778.6,31.6,NA,NA,45,6,17,14,21,3,69,185,59,52.4644,9.6779
